question_id,question,correct_answer,devstral,nemotron-nano,mistral-675b,ministral-14b,gemma-3-27b-it,gemma-3-4B-T1-it,gemma-3-4b-it,phi-4,gemma-3-taide-12b-chat,llama-3.2-3B-f1-instruct,gpt-oss-20b-mandarin-thinking,gpt-oss-120b-mandarin-thinking,Llama-3.1-Taiwan-8B-Instruct,Llama-3-Taiwan-70B-Instruct,Llama-Breeze2-8B-Instruct,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,Llama-3.3-70B-Instruct,Gemma-3-12b-it
505,"關於脈搏壓（pulse pressure）的敘述，下列何者最適當？
A: 為平均動脈壓和中央靜脈壓之差值
B: 受到心搏量（stroke volume）增減而改變
C: 為左心室收縮時在主動脈產生之最高壓力點
D: 受到動脈順應性的下降而顯著減少",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,"目前認為下列那種吸蟲感染與人類膽管癌的發生最有關係？
A: 中華肝吸蟲
B: 香貓肝吸蟲
C: 槍狀肝吸蟲
D: 貓肝吸蟲",A,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
507,"55 歲女性，因發覺在外陰處有一個白色斑疹病變存在，就醫並接受切片檢查。病變處在顯微鏡下可見上皮萎縮，真皮有血管旁發炎細胞浸潤及纖維化的變化。下列何者正確？
A: 此病變只會發生在外陰處
B: 部分病人未來會進展成外陰癌
C: 此病變稱為慢性單純苔蘚（lichen simplex chronicus）
D: 此病變主要是由病毒感染所引起",B,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
508,"平均動脈壓（mean arterial pressure）是那兩個因子的乘積？
A: 心輸出量（cardiac output）× 周邊總阻力（total peripheral resistance）
B: 心縮壓（systolic pressure）× 周邊總阻力（total peripheral resistance）
C: 血管總面積 × 心臟總體積
D: 左心室總體積 × 年齡",A,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,"下列何者的血液供應不源自腹腔動脈幹（celiac trunk）的分枝？
A: 胰臟
B: 迴腸
C: 胃
D: 十二指腸",B,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,"Meperidine 較 morphine 具那項優點故常用於分娩手術？
A: 半衰期較短
B: 較易瞳孔擴張
C: 子宮平滑肌作用較強
D: 止痛較強",A,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
511,"當閉氣潛入水中（breath-hold diving）及上浮至海平面時，體內二氧化碳及氧氣經肺泡及肺毛細血管（capillary blood）間產生變化對人體影響為何？
A: 潛入水中前故意通氣過度（hyperventilation），容易造成潛水中二氧化碳堆積稱之為 CO2 paradox
B: 上浮至海平面時，體內組織相對性缺氧稱之為 hypoxia of ascent
C: 上浮至海平面時，體內組織缺氧立即改善稱之為 O2 paradox
D: 潛入水中前故意通氣過度（hyperventilation），容易造成潛水中意識昏迷",B,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,"有關鞭蟲（Trichuris trichiura）感染人體的敘述，下列何者錯誤？
A: 會引起自體感染（autoinfection）
B: 幼蟲直接在腸道發育為成蟲
C: 成蟲主要寄生在大腸
D: 幼童重度感染可能會引起脫肛（rectum prolapse）",A,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
513,"依據Fick's law，有關氣體擴散的敘述，下列何者錯誤？
A: 擴散率與氣體分子量成反比
B: 擴散率與兩側壓差成正比
C: 擴散率與肺泡組織厚度成反比
D: 擴散率與肺泡面積成正比",A,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
514,"有關小腸之敘述，下列何者正確？
A: 和胃的運動方式（motility）相似
B: 分解蛋白質的主要位置
C: 將內容物運送到大腸
D: 小腸蠕動在各個腸小節是固定的頻率",C,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
515,"一位 50 歲女性有低血鈣、高血磷與低尿磷等症狀，注射副甲狀腺素（PTH）治療會增加尿液中 cAMP 的濃度，此女士可能罹患下列何種疾病？
A: 原發性副甲狀腺機能低下
B: 次發性副甲狀腺機能低下
C: 原發性副甲狀腺機能亢進
D: 次發性副甲狀腺機能亢進",A,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,"關於腎臟囊腫疾病（cystic disease of the kidney），下列何者錯誤？
A: 成人多囊性腎病有許多病例與 PKD1 基因缺陷有關
B: 單純性囊腫（simple cyst）一般為臨床上無害的變異
C: 成人多囊性腎病（adult polycystic kidney disease）典型為雙側腎臟囊腫，且伴隨肝臟囊腫
D: 兒童多囊性腎病（childhood polycystic kidney disease）遺傳上多為體染色體顯性（autosomal dominant）",D,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,"腸病毒71型（Enterovirus EV71）造成死亡主要的原因是：
A: 侵犯腸胃道，造成腸道細胞脫落，及嚴重的電解質不平衡
B: 感染後可以持續潛伏在腸道M細胞中，多次不斷再活化，因而造成持續性症狀
C: 侵犯不同部位的組織，尤其是神經系統
D: 病人體內產生的抗體可以和病毒結合，增加病毒的感染力",C,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
518,"下列何者與人體感染菲律賓毛線蟲（Capillaria philippinensis）無關？
A: 在腸道可能發生自體感染（autoinfection）
B: 可能引起低蛋白血症
C: 因食入被蟲卵污染的魚肉而感染
D: 腹瀉病患必須補充電解質",C,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
519,"心房去極化與心室去極化之間的區間稱為P-R間期（P-R interval），正常情況下此區間約幾秒？
A: 小於0.1秒
B: 0.25～0.35秒
C: 0.4～0.5秒
D: 0.1～0.2秒",D,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
520,"身體達成免疫反應的自體耐受性（self-tolerance）的機轉之一是中樞耐受性（central tolerance），它的特性為何？
A: 在淋巴結消除自體反應性淋巴細胞
B: 因組織的隔絕性使淋巴細胞不能碰到某些器官的抗原，如胰臟抗原，因此達到自體耐受性
C: 由中樞淋巴系統控制細胞激素生成（cytokine deviation），使淋巴細胞趨向於生成TH2細胞激素，而避免了破壞器官的自體免疫疾病
D: 由中樞淋巴系統如胸腺，呈獻許多種周邊組織抗原，由此消除自體反應性淋巴細胞",D,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
521,"使用過多的類固醇，骨頭易發生那一種病變？
A: 骨發生不全（osteogenesis imperfecta）
B: 骨關節炎（osteoarthritis）
C: 骨壞死（osteonecrosis）
D: 骨肉瘤（osteosarcoma）",C,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,"關於癌症惡病質（cancer cachexia）的敘述，下列何者錯誤？
A: 最可能的原因為腫瘤細胞及宿主分泌VEGF（Vascular Endothelial Growth Factor）所造成
B: 病人身體的脂肪及肌肉會快速流失
C: 指的是癌症病人末期常見嚴重體重減輕、厭食、倦怠、貧血等極度營養不良的症狀
D: 病人基礎代謝率增加，但攝取的飲食少",A,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
523,"關於土倫法蘭西斯桿菌（Francisella tularensi）的敘述，下列何者正確？
A: 可利用乙內醯胺（β-lactam）類抗生素降低死亡率
B: 主要引發戰壕熱（trench fever）
C: 對清除細菌來說，抗體免疫比細胞免疫重要
D: A 型菌比 B 型菌的毒性強",D,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
524,"腎小體（renal corpuscle）的過濾膜（filtration membrane），不含下列那一構造？
A: 鮑氏囊的臟層（visceral layer of Bowman’s capsule）
B: 腎絲球的基底膜（basal membrance of glomerulus）
C: 鮑氏囊的壁層（parietal layer of Bowman’s capsule）
D: 腎絲球血管的內皮（glomerular endothelium）",C,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
525,"正常心臟指數（cardiac index）為何？
A: 2.5～4.0 L/min
B: 3.5～5.0 L/min/m2
C: 2.5～4.0 L/min/m2
D: 3.5～5.0 L/min",C,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
526,"下列何者連接第三腦室與第四腦室？
A: 正中孔（median aperture）
B: 大腦導水管（cerebral aqueduct）
C: 室間孔（interventricular foramen）
D: 中央管（central canal）",B,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,"卵巢排卵（ovulation）時，下列何者不會隨著卵母細胞（oocyte）一起排出？
A: 放射冠細胞（corona rediata cell）
B: 內鞘細胞（theca interna cell）
C: 第一個極體（first polar body）
D: 透明層（zona pellucida）",B,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,"有關正常呼吸過程中的各項壓力敘述，下列何者錯誤？
A: 呼氣時肺間壓（transpulmonary pressure）大於一大氣壓
B: 呼氣時肋膜腔壓（intrapleural pressure）小於一大氣壓
C: 吸氣末時肺泡壓等於一大氣壓
D: 吸氣時肺泡壓（alveolar pressure）大於一大氣壓",D,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
529,"鼻咽癌那一種組織形態對放射線治療敏感性最好、效果最佳？
A: 腺癌（adenocarcinoma）
B: 角化鱗狀細胞癌（keratinizing squamous cell carcinoma）
C: 非角化性癌（non-keratinizing carcinoma）
D: 未分化性癌（undifferentiated carcinoma）",D,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
530,"下列何者會刺激腎素（renin）的分泌？
A: 血管收縮素II（angiotensin II）濃度升高時
B: 緻密斑（macula densa）再回收的鈉離子與氯離子升高時
C: 入球微動脈壓（afferent arteriolar pressure）升高時
D: 腎交感神經活性升高時",D,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
531,"一項研究持續觀察 1400 名無肺癌者 5 年後，其中 700 名抽菸者 70 位罹患肺癌，另 700 名不抽菸者中 26 位罹患肺癌，這屬於下列那一種研究法？
A: 世代研究
B: 橫斷式研究
C: 生態研究
D: 病例對照研究",A,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
532,"下列有關鐮刀型紅血球的敘述，何者正確？①紅血球形狀如鐮刀型，不同於常人的雙凹圓盤型（biconcave） ②鐮刀型血紅素是由胺基酸改變造成 ③紅血球易增加血栓形成
A: 僅②③
B: 僅①
C: 僅①②
D: ①②③",D,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
533,"下列對於變性普利昂蛋白（prion）之敘述，何者錯誤？
A: 其感染無季節性差別
B: 潛伏期短，感染數週即可發病
C: 目前無藥可用
D: 可藉由侵入性醫療裝置傳染",B,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
534,"胎兒之卵圓孔（foramen ovale）位於下列何者之間？
A: 左心房和左心室
B: 右心房和右心室
C: 左心房和右心房
D: 右心室和左心室",C,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
535,"長期從事麥芽處理相關工作者（malt worker），若發生呼吸困難且呈現肺纖維化現象，最可能是下列何種疾病造成？
A: 支氣管擴張症（bronchiectasis）
B: 過敏性肺炎（hypersensitivity pneumonitis）
C: 塵肺症（pneumoconiosis）
D: 肺梗塞（pulmonary infarction）",B,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,"下列有關消化道的黏膜層（mucosa）的敘述，何者正確？
A: 食道黏膜層的上皮細胞屬於柱狀上皮細胞（columnar epithelium）
B: 具有抵抗微生物入侵的淋巴組織（mucosa-associated lymphoid tissue）
C: 肛門末段缺少黏膜的構造
D: 腺體不分布於此層",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,"下列有關呼吸作功改變的敘述，何者錯誤？
A: 劇烈運動時，由於氣道阻力增加，導致吐氣作功明顯增加
B: 氣喘病人發作時，其吐氣作功的增加要比吸氣作功增加明顯
C: 肺臟纖維化病人的順應性作功（compliance work）及組織阻力作功（tissue resistance work）均增加
D: 慢性阻塞性肺疾病人的順應性作功（compliance work）及組織阻力作功（tissue resistance work）均增加",D,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
538,"關於致病性皮癬菌（Dermatophytes）之敘述，下列何者正確？
A: 毛癬菌屬（Trichophyton）產生大量大分生孢子（macroconidia）
B: 表皮癬菌屬（Epidermophyton）不產生小分生孢子（microconidia）
C: 不會人傳人
D: 小孢癬菌屬（Microsporum）極少產生大分生孢子（macroconidia）",B,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
539,"小明每年到了秋冬交換之際總會罹患流行性感冒，他很納悶去年才得到流感，為何今年又再感染，下列何者是最有可能的原因或情況？
A: 流感病毒是RNA病毒，當病毒複製時會產生點突變，即便同型流感病毒，也會因為點突變造成抗原轉移（antigenic shift）使免疫系統無法完全辨認，讓病毒有機可乘
B: 流感病毒可能潛伏在神經節裡面，每當冬天來臨時，因為免疫力的降低使得流感病毒從神經節中出來感染肺部細胞
C: 小明受流感病毒感染後所產生的抗原原罪（original antigenic sin）現象，造成抗體負回饋調控免疫反應，讓 B細胞無法做新的抗體去對付已經變種的流感病毒，因此再度感染
D: 只要小明每年施打流感疫苗就可以完全不會罹患流行性感冒",C,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,"下列何者受到三叉神經（trigeminal nerve）所支配？
A: 顳肌（temporalis）
B: 頰肌（buccinator）
C: 眼輪匝肌（orbicularis oculi）
D: 胸鎖乳突肌（sternocleidomastoid）",A,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,"下列何者僅含腰神經叢（lumbar plexus）的分支？
A: 臀上神經（superior gluteal nerve）
B: 閉孔神經（obturator nerve）
C: 股後側皮神經（posterior femoral cutaneous nerve）
D: 陰部神經（pudendal nerve）",B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
542,"肋間神經（intercostal nerve）源自於下列何者？
A: 脊神經的背枝（dorsal ramus）
B: 脊髓的背根（dorsal root）
C: 脊神經的腹枝（ventral ramus）
D: 脊髓的腹根（ventral root）",C,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
543,"下列何者不是肺栓塞（pulmonary embolism）常見的危險因子？
A: 肥胖
B: 三尖瓣的感染性心內膜炎
C: 因股骨骨折長期臥床
D: 肺高血壓",D,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
544,"下列何者不會造成通氣－灌流值增加？
A: 肺動脈粥狀動脈硬化（atherosclerosis）
B: 肺栓塞
C: 心輸出量減少
D: 肺纖維化（pulmonary fibrosis）",D,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,"下列有關通氣量（ventilation）的敘述，何者正確？
A: 死腔（dead space）愈大則分鐘通氣量（minute ventilation）愈小
B: 呼吸時增加潮氣容積（tidal volume）可提高肺泡通氣量（alveolar ventilation）
C: 分鐘通氣量（minute ventilation）愈大則肺泡通氣量（alveolar ventilation）愈大
D: 分鐘通氣量（minute ventilation）為每分鐘吸入可進行氣體交換（gas exchange）的總體積量",B,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
546,"下列何者的作用與小腿伸展（extend the leg）最無關？
A: 股外側肌（vastus lateralis）
B: 股內側肌（vastus medialis）
C: 股直肌（rectus femoris）
D: 股方肌（quadratus femoris）",D,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,"有關庫賈氏病（Creutzfeldt-Jakob disease）之敘述，下列何者錯誤？
A: 病理呈現海綿樣變化（spongiform）
B: 神經膠樣變性（gliosis）
C: 主要影響大腦白質
D: 家族型與PRNP突變有關",C,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
548,"人體甲狀腺激素（thyroid hormone）分泌不足時，最可能出現下列何種症狀？
A: 醣類的異化作用提升
B: 蛋白質同化作用提升
C: 對熱耐受性不足
D: 心輸出量降低",D,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549,"生理學家在定位呼吸中樞時，發現下列何種狀況可能導致呼吸型態呈現慢且深，但其節律性並不受到影響？
A: 在中腦與橋腦之間橫切
B: 在橋腦與延腦之間橫切
C: 切除大腦與小腦
D: 在橋腦上三分之一處橫切，同時切除兩側迷走神經",D,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
550,"下列何者與鼓膜（tympanic membrane）兩側的壓力平衡最相關？
A: 卵圓窗（oval window）
B: 耳咽管（pharyngotympanic tube）
C: 半規管（semicircular duct）
D: 圓窗（round window）",B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
551,"關於循環系統的血液流動形式，下列敘述何者最不適當？
A: 血液在粥狀動脈硬化血管更容易產生擾流
B: 血液在最貼近血管壁處，所產生之剪率（shear rate）最高
C: 相較於大血管，血液在小血管更容易產生擾流
D: 血液在絕大多數血管，皆以拋物線形式向前流動",C,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
552,"有關威爾斯瘤（Wilms tumor）之敘述，下列何者正確？
A: 血尿為最常見之臨床表現
B: 主要於腎盂處出現
C: 為良性腫瘤
D: 主要發生於五歲以下幼童",D,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
553,"罹患瀰漫性糞小桿線蟲症（disseminated strongyloidiasis stercoralis）的病患，通常有下列那些現象？①蟲體僅侵犯腸道及肺臟 ②容易發生在免疫缺陷的病人 ③嗜酸性白血球增加不明顯
A: ①②③
B: 僅①③
C: 僅②③
D: 僅①②",C,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
554,"在腎臟再吸收的過程中，下列何者不能被腎血管再吸收？
A: 肌酸酐
B: 碳酸氫根
C: 葡萄糖
D: 鈉離子",A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,"25歲女性接受馬拉松訓練，當訓練負荷超過無氧閥值（anaerobic threshold）時，仍繼續訓練，下列何者會增加？
A: 動脈血液pH值
B: 呼氣末氧氣分壓
C: 呼氣末二氧化碳分壓
D: 動脈血液碳酸氫根（HCO3-）濃度",B,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
556,"心臟病病人作運動壓力測試時，其生理變化相較於正常人，下列敘述何者正確？①肺部通氣／灌流值增加 ②肺部通氣／灌流值減少 ③較快達到無氧閾值 ④較慢達到無氧閾值
A: ①③
B: ②④
C: ②③
D: ①④",A,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,"下列關於molsidomine的敘述，何者錯誤？
A: 可使cAMP濃度上升
B: 可用於治療心絞痛
C: 是一種prodrug
D: 可以提供nitric oxide",A,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,"張先生嗜吃生魚片，最近常出現腹部絞痛、腹鳴（borborygmus）、腹瀉、厭食、噁心、嘔吐及低血壓等症狀，並伴隨有低蛋白血症、低血鉀及低血鈣等嚴重電解質失衡病症，張先生最有可能感染下列何種寄生蟲？
A: 菲律賓毛線蟲（Capillaria philippinensis）
B: 海獸胃線蟲（Anisakis spp.）
C: 有棘頜口線蟲（Gnathostoma spinigerum）
D: 旋毛蟲（Trichinella spiralis）",A,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,"具有前期B細胞抗原接受器（pre-B cell receptor）之B型細胞具有下列那一項生物特性？
A: 接受專一性抗原刺激
B: 輕鏈基因重組（light chain gene rearrangement）
C: 細胞表面具IgM分子
D: 快速細胞分裂",D,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
560,"下列何者為主要供應迴腸（ileum）近端的動脈？
A: 胃十二指腸動脈（gastroduodenal artery）
B: 上腸繫膜動脈（superior mesenteric artery）
C: 腹腔動脈幹（celiac trunk）
D: 下腸繫膜動脈（inferior mesenteric artery）",B,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
561,"有關氣性壞疽（gas gangrene）之敘述，下列何者錯誤？
A: 是經由傷口感染之急性肌肉壞死性疾病，感染會急速往周邊擴散而使病灶擴大
B: 最常見之致病菌為化膿性鏈球菌（Streptococcus pyogenes）
C: 目前尚無有效的疫苗（vaccine）
D: 治療方法包括清創術（debridement）、抗生素治療及傷口高壓氧治療（hyperbaric oxygen therapy）",B,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
562,"有關重症肌無力（myasthenia gravis）病人之敘述，下列何者正確？
A: 神經傳導不正常
B: 感覺神經不正常
C: 肌肉運動減少
D: 自主神經不正常",C,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
563,"有關胎兒養分來源的敘述，下列何者正確？
A: 懷孕時母體與臍帶血管直接相通以運輸養分
B: 懷孕前5週囊胚之養分由子宮內膜提供
C: 懷孕4個月後胎兒養分來源仰賴滋養層（trophoblast）
D: 懷孕前5週囊胚養分由胎盤運輸",B,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
564,"下列有關經肺壓（transpulmonary pressure）之敘述，何者錯誤？
A: 為肺泡壓與大氣壓之差
B: 代表肺回彈（recoil）壓
C: 有用於測量肺靜態順應性（compliance）係數
D: 代表肺塌陷（collapse）之傾向",A,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,"東京奧林匹克運動會針對運動員之禁藥檢驗，其中erythropoietin（EPO）被列為重要篩檢項目，下列有關EPO 之敘述何者錯誤？
A: 受體活化ERK訊息
B: darbepoetin alfa為EPO類似物
C: 常見副作用為高血壓及血栓症
D: 刺激紅血球幹細胞增殖及分化",A,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
